LOAN_ID,NMONTHS,FORECLOSURE
DIAIDAAEDBJI,41.903,0
DHJAGABIEHDE,91.085,0
HHEHJIGBCDIG,84.331,0
JEBBGBIDBJGJ,56.55,0
GGDCAFHEEGJD,41.529,0
AIFDIGFIECJC,50.538,0
EGCHFADFICBI,100.567,0
JCJIAEFJDJBH,33.262,0
HIJEBCAAFCJB,49.491,0
CAFDJDFFFCBA,63.946,0
IAACCAGADAGH,52.365,0
HHJHJAGHIJEB,41.361,0
FCCIHHFFCJDC,33.589,0
JHDGCDIDBDCE,25.796,0
IFGDFGIAHBGF,32.865,0
FEFDCACBHEEH,64.073,0
IDACGGCCEACD,47.043,0
EGGJGIIFIBHA,30.922,0
IBIEFDBECFAE,28.644,0
HIHGAEHGJAGD,41.94,0
CJJCEBABHCJJ,68.268,0
AFJDBACFBHAG,33.081,0
JBJIBJGBECHG,86.695,0
GFBDADJAACAG,82.554,0
JEHIDABICDEJ,28.507,0
CEHCIEBIIIAG,38.852,0
FAHGDEHGHABB,66.334,0
JBEFJEGJACJI,76.589,0
FABJGGICGAAJ,76.637,0
CIEJFGDFJIAH,79.989,0
DEEFFCCCHJBG,96.901,0
FCJHGCJCFACD,50.735,0
FDEEEBFAFCDE,85.685,0
GHJDCEGJABFD,15.663,0
JIGBDAIEBGHG,72.789,0
HDHJADDIJABH,53.119,0
AAGJBACJHGEH,51.026,0
CFBDGJGJCHFD,75.939,0
DCDAGIFHGHHE,26.293,0
CFIFCBAJDCDA,101.782,0
EJEFBEJGHICH,77.897,0
ICEICFEHBACB,87.247,0
HIDAHIGDGEHH,29.622,0
CFJHAEGDJJFE,26.8,0
ABJIFEHDCCFG,62.68,0
EHCBAHCBJCGH,31.887,0
IDFCDBJJDCJJ,32.98,0
EIIBHFACIAIG,36.755,0
HJHFBIBCCIBD,45.115,0
HDEEAHDHHCDB,22.7,0
IEGJFDIDACCA,57.519,0
GEIACBJBCBHD,42.421,0
FBGCFGFEIEFD,47.447,0
FEICCBAGJAJI,30.68,0
AFAEGFFFGIIJ,94.676,0
JFBBDCEIBGEH,18.402,0
HEHDJBHCGCJD,34.21,0
EACFJIJGHEEI,53.435,0
HGDAJDJFJJIF,41.556,0
GDBHDBEFJHHF,60.651,0
JHFGEFJJDEFJ,64.612,1
FHJHJGBEAGFJ,38.955,0
GHGIAHJEGGEF,54.728,0
ACJFDBFIADDG,85.842,0
EHGIHJEDGAIE,82.076,0
JHHHDGFJIHAE,85.34,0
FEHDDDDBAEJD,73.452,0
GJCEIJJHAGEE,40.283,0
ABBHFFFBJFBI,100.584,0
JECJBJEAHGFE,76.321,0
AFIEGBEFFJJD,23.814,0
DDHGIHEDEEHD,76.972,0
HFDHCACFJFED,36.625,0
JJBIIEJIDGJC,35.846,0
IBDGCFHGECFE,33.071,0
JFIDFHEBGFBI,50.532,0
IGCHGDCDFBAJ,35.694,0
EDCHHICBCAAE,106.398,1
DBDCFBADJFDH,52.207,0
ADHDIFJIJGCC,40.371,0
AAIHEJCDDBHI,50.77,0
FGIHFDDACDAF,97.814,0
JGJJJCADHEGH,43.544,0
ECIGGHCJEBGG,61.794,0
EDJEGDDCCEJI,33.935,0
DICFAJGJJJEI,77.107,0
FHDHDJFAHHAE,53.566,0
JCHIFCABIAAD,63.86,0
JEDAEEBGHGDF,70.008,0
JBJFADDABDHA,36.3,0
DGBIGECIGJHE,54.363,0
DFGJJFIAFAJD,33.693,0
IJDGBADHGDGI,79.925,0
CHCHAFCDGHHG,47.994,0
HIBIAFFGGGJF,30.178,0
HAFJDFCBCJEB,96.185,0
HAJJFIDJHBEF,43.754,0
EDIDFDAIHDAD,74.883,0
EDEABEJHJJJB,90.369,0
GCICIAGHADCJ,76.307,0
CHEEIFEHEDCD,86.081,0
EFJCFHIFEFJC,105.475,0
FIGCDAHBHFDJ,44.325,0
CGJJAAHJECDA,115.939,0
CDHFGEIEBBBD,48.521,0
GCFFFGAEAEAA,42.081,1
EECEBHHGAJDD,34.975,0
HCJADBFJDEBJ,37.727,0
DGEJEDHCAFDB,43.34,0
AHIFGFCFFACH,99.139,0
CBDGGBBGGJCD,33.656,0
AIHCCAFIIHBF,40.62,0
IDFGIEIHFHBJ,92.345,0
FJFBHIEJJAAD,93.997,0
IBDCBJIFGJDD,111.375,0
AJBCFHDCBAAF,76.522,0
AADGFJCHICEC,36.304,0
CIIFFHEIIHFA,98.232,0
CABHEEGJJHEG,28.086,0
JFCFHJADADGB,45.307,0
IHACAEIIBDEI,75.451,0
HJBICFFGCCGJ,20.111,0
EEFBBFFDGBFB,36.924,0
FCHAADCABEHA,56.868,0
AGCFCEBBGBHH,56.321,0
GIHFEEFEFCCC,54.992,0
AIGEFBBJBFFB,62.141,0
HDADHJIDDFJG,130.379,0
CAHFDIABFFHC,13.475,0
HBGADDIJBEBB,49.69,0
DDGAHEBCGCAD,54.051,0
IBAJIJEGDAJJ,26.769,0
IJICJACCJJBC,91.204,0
IHHEGCFHFGIC,94.509,0
FFJHIIGGDBBA,17.052,0
FIAIDIBBGHDF,63.848,0
JBGIBDIADEJD,64.86,0
DCHADCGAEEHH,57.384,0
EGFCHDEGHGID,54.485,0
CICGBAFAGIFD,88.422,0
JFBDEICCHJGF,30.971,0
IIIEGDIAAEDA,50.067,0
DBIDCAAJFEFC,106.976,0
EGBGAEEFGDFI,27.718,0
FDAHAIHJCCEB,88.084,0
IHBIBFAFJAJG,81.699,0
IAGFBDCJIFID,68.342,0
ABFFFJICCEEI,65.34,0
JHIHAJBFECJJ,90.204,0
FIGGFDCHGCBF,92.035,0
FIHBCIGCGGIC,36.171,0
DAEEJEFJJEAI,27.659,0
IAGBDHHIIHGF,56.085,0
JJDCHFJDGICJ,52.645,0
EEABIBHFCABG,88.754,0
EIFBICDBCAJD,91.702,0
EBJDHCIACHHI,75.805,0
EBJEDJFEDHEJ,75.305,0
HBDIFGCIDADD,73.712,0
IECIIGHFGCFG,18.57,0
FJIAAJHIABDF,25.955,0
AFEICDFEHDDA,62.956,0
DCCCCGDGDFGD,35.668,0
HBHCDEDIJCFE,39.51,1
AJFDIIHBGIEJ,61.357,0
DAJICBBGBDGD,18.102,0
EGBIHHIJJDHB,83.094,0
HFFCGGJFADFF,60.139,0
IDICEAAJGBCB,91.743,0
GAEFFJFFFHBH,76.982,0
DEIJAABJAIGD,30.924,0
GCGEGEEACBCD,93.104,0
GDDHHJJEFGIJ,74.625,0
IFACBFHJFCFE,46.751,0
EDEGJHGCEADB,35.915,0
HHEFDBGGFHGB,48.988,0
ADDDCJHFAFDE,25.074,0
EHCJCHBGEIJH,78.765,0
HHGIBFCCJJAD,41.205,0
EEGBGHIIDIGI,15.13,0
ADGACCADHBBA,63.894,0
IBAFFHDEFIJI,43.656,0
EECIIHGBDBCH,99.262,0
FECEDACHIHDI,58.577,0
FDDGDBBHDGGG,78.673,0
JJDFDEDECCDB,76.349,0
EAAIIFHAAGFJ,75.447,0
FDFGGBBIIHEC,10.615,0
DIDEFHECDJFD,45.505,0
AGFCACAEJGAJ,63.191,0
HBDIJCACFBAA,67.79,0
JGFEJGDICHFH,69.012,0
EHACIJFGCBGJ,39.453,0
EDCDCIJIIIGG,68.097,0
GCCHGFFACJJC,75.261,0
HBJHHECBABBC,43.648,0
AEBABEFABEJE,24.685,0
GDDGFHBGDDIJ,52.747,0
GDEIHGJEEEEE,95.276,0
EJEGDEBJCAIB,95.468,0
DIIDADHIHHEF,65.586,0
GHHAADIGIDII,48.922,0
GCFFFBDFIHHG,43.327,0
JJDCEFEBFJCJ,91.78,0
AHHBCBBDCEDI,78.051,0
ACCDHBFHAIGG,41.063,0
ECCIFAFBGHJE,38.574,0
ABJBDGDEEFGA,75.088,0
CEIEECJIHFJI,86.671,0
IFJGFCCJDCDG,36.26,0
EGIDCJEADDAI,79.044,0
IHFCDCJDGHCD,44.748,0
FICJJBCJBHIA,71.004,0
DGGFBICJDCCG,61.437,0
ACCBHAHIBFIH,82.388,0
IJBECEGBJDII,13.655,0
FCDCAEFBGBJD,72.12,0
EEHDCBEFBFDA,70.576,0
IICJDGHGDGCF,56.507,0
HIFEIEDJIIAG,67.583,0
JBECBADIBECG,64.683,0
JEEGJIADGHDF,65.274,0
GEDAHGBBHIEA,24.211,0
ABHEEHAFGBGB,79.271,0
IGJBEDCCCCEC,12.581,0
CGJFGCGGDCFF,42.356,0
FDIHBIGGFEJG,47.727,0
FCBEJFJBIGDB,45.51,0
JAEIIGDBIJEA,34.758,0
EDCGCBDJCJID,83.096,0
DAJFAEDHBBEB,84.34,0
GAIHBBGCGCIG,28.539,0
DIGGFGFGAGHD,8.003,0
HADIDGAHFCIA,40.964,0
JCFHABIGEFAI,39.304,0
HFDAHAGEABCD,97.649,0
JDCJABJAFGJG,11.956,0
CDIHDJIHJDDC,67.159,0
EEHHHIBDEJCJ,76.091,0
CBCIJEIAFDHG,63.651,0
FAFCFJBIEADF,55.952,0
AEAHHAICGHDI,44.068,0
HEFDJECJCDEF,26.199,0
HAFFIJIAECEC,50.184,0
HAFIICFCHJEC,75.075,0
EIGEAHEFFGGA,55.22,0
DIFFFCGJBFEC,85.687,0
GGEHHJHGCAFI,37.17,0
HICIDFGADEDC,41.533,0
GIFBGIGHDEHJ,77.706,0
JBADAHICDHIB,77.547,0
DBECAIIIBDCE,60.46,0
IDGEFFDJIHCB,9.892,0
FCHICCHFJEJG,89.461,0
DGDEJDFEJDCJ,74.325,0
CGBFGDDBIEGJ,26.377,0
HHBFFEDFCCEA,56.239,0
IEIFHEIDDHFD,56.717,0
ICDADHDDBFIA,83.857,0
JHBBEFICCEJB,24.629,0
HCGDDAHDABHD,81.106,0
CGFDEHBCDFAG,44.615,0
DJGBHIHHGCAB,74.236,0
GBGFIBEAHHCC,36.086,0
DCEEACGAGEBD,7.513,0
DBGGAHFADEJE,59.146,0
GCHCCEEAGFCI,76.87,0
ADJEEEIDIDFI,67.377,1
IBFIHFICEDCJ,69.751,0
FBFADDADDFBC,28.514,0
JIGEBBDIAJGF,92.47,0
IGBIGDFCCHDC,16.485,0
FAEHABDBJGCB,23.342,0
CCCEFBFDGJDC,27.075,0
FJCFFHHDCJIH,37.155,0
CEFCJGCABJFJ,83.249,0
GGECCBBCGHEJ,55.914,0
JDBHJCBFIFAI,50.513,0
HIIIIEJCGJCC,17.445,0
CACGJHIGHECC,104.27,0
IGBFHJAIFBJJ,61.928,0
FIGDBHDDJBCJ,25.711,1
AHDEAJFBHIHA,34.777,0
HAAECGBFFJGE,27.625,0
AACBJDHHBECI,85.32,0
FIEEJFFAGFIJ,25.761,0
CDCGEACBDFIJ,38.94,0
GBFEGICGDFBF,43.257,0
DCFBFIFEHDBG,55.97,0
HGCBFHHGCDBB,28.013,0
GCAHHCAEDIDD,30.936,0
EFAGJABAAIDD,40.388,0
AFEHEJCGJAEC,31.431,0
JCHICEBDAAFJ,43.632,0
HADDBGCJFBIB,63.968,0
CFCHCJCHDBEA,28.086,0
HGBHHCEDGFDC,29.628,0
DFJJBJIFAHBJ,60.039,0
IDGIIGBAJDIE,30.451,0
CDBICHCBDDHI,79.133,0
FFBCGDCHDHHB,51.44,0
EDHEAFCAGGDG,87.596,0
GGAGDDABJEHE,90.125,0
FDCCDJBGACJH,48.863,0
HECIAEIDDBCC,77.254,0
IHEBAAGIDDCC,69.399,0
JGAGEBGFCDGG,72.319,0
GIIJAIJBIEDB,45.194,0
CEDEFHAJIGGA,30.667,0
JGFAFDGFCIHB,87.717,0
HHDBGEGHFFIF,80.553,0
CAEJJJJGCABA,27.348,0
HBGABDCIJDDF,55.492,0
GAEFGCAFBFBE,78.208,0
HECEFAGAIJAJ,65.519,0
GFFFEAGHGADF,53.018,0
FFIAJCDCCHJG,74.064,0
DIBCJJCDFEIH,74.938,0
JJBDHFHEEGJC,72.138,0
HEEDIHBFJIEH,66.848,0
HDEJBHDEFFAA,70.077,0
IIEDEGIHIGDB,62.459,0
FAIECBAFACIF,30.602,0
IBEGEHCAGEAH,81.73,0
CJJJIDGBBDCA,55.724,0
IFBEAIAGHGHG,42.108,0
DBCAHHEGAICG,66.608,0
CJFECIJGFEFH,72.585,0
DAEAJJGCACAC,31.222,0
CJACBDAADHEB,44.4,0
EJGBFFACAFHA,42.782,0
DCJDIIDHEBJF,58.312,0
DDGEDCDCADDH,24.899,0
CCIDEHIAFGAJ,81.54,0
EEJHIBFJDBDE,95.696,0
JGDAAGJACEHA,80.803,0
GGDAGJEABDII,76.321,0
FCIHHEHHJIEH,33.782,0
CIHIBGACGIIB,31.982,0
AGHJAIEHAGFH,90.768,0
CECJIEFIGBHD,37.738,0
JIEDIABCHEDI,74.602,0
ICDJDJAIJDII,29.439,0
CBJJCIHIFIBC,89.02,0
AEDIBGGJIBAH,77.147,0
JBJABHAHCGAE,82.361,0
EAEAJGGBGAAG,26.676,0
DAFFAFGDDIHE,47.007,0
CHFFDHAIJDGD,94.862,1
FIAEAHBJEGAF,64.98,0
DGEEDDHCDEEC,63.811,0
GFFCJGEDJCEA,63.74,0
DFEJIHGCHABB,84.259,0
FJGJBCBGADBF,61.109,0
GJAIFIBHIBBH,113.427,0
HACDEEAFGIAJ,83.396,0
HBFCIHBBGFGC,50.223,0
ACABGJBGDFFH,30.302,0
DBHDHHFAFBHI,25.421,0
FGFDGBEAGJAG,98.337,0
FCEAAAJCEGAB,38.491,0
DECDEECGHBHD,17.206,0
ABCDGFBCJBEJ,34.395,0
AFFEDAGJIFIB,90.068,0
AIGGBCDHBEHI,97.083,0
GGCIACEGJGEI,85.008,0
AGCDIAJHIADD,43.039,0
EGDEAJAEEGJJ,30.939,0
GHHHFCAGEABB,3.986,0
GBEGCBIJCFAJ,18.483,0
CIAGHCCBEJHI,21.09,0
JABEAEFAEFEG,77.498,0
ABFGGBIIJDEB,60.595,0
HDBGBDCADAAB,100.618,0
ACBEAJCEAHEJ,19.952,0
HCBACCJCFIEH,70.448,0
CHCICHHHFGHF,65.084,0
EAAAJBIBJEIE,41.015,0
FAEFEGGFFEGG,64.146,0
GIJCFCGCAHDG,84.223,0
AGDCCDDDGDDE,52.663,0
GEGAGAGAABJC,40.243,0
ICCGGGFAAIEB,41.264,0
FEIHECAJJEJG,47.989,0
HEAHCGIFGBJA,19.478,0
IICBIBHAIEJB,40.342,0
HABEIIHJIEAH,55.974,0
CCCEEGHDICIG,38.82,0
DFADJFIGACAJ,72.874,0
DDHGBGHFCFEI,32.673,0
IIIGEJEJHIFG,31.104,0
DCJEJJBAJCDC,28.407,0
AIFEFGDCDGGH,100.289,0
FJDJBJEDGGAB,57.32,0
JAIAGDHDCHEI,61.008,0
DJIHJFCJCAJG,60.999,0
HBACAEDGHIBF,35.132,0
HGFCHAIAFIDB,47.075,0
FBBDGIIHECGF,26.069,0
FGHAJCCHIFHB,78.556,0
ADFBJDJJJEID,41.348,0
FIHBCEDAICFD,49.133,0
GAFBCGFJADID,41.092,0
FBFDBCEHJGAH,44.847,0
EDFCHECEGIDE,86.863,0
FADBEEBFDHFH,51.629,0
FGEIIEFFJACB,20.048,0
JCEFIAAAIFJB,72.617,0
HFAAHCFJBEHA,77.882,0
EICGEAFFACJD,81.969,0
HACCJCIIFGDD,49.588,0
JJAFBDJCAIIA,76.438,0
JHJAFJBIJDEE,76.259,0
FDGFJDDDCJJD,98.492,0
JDGCBEECGCCC,79.148,0
EEHBHDFGBCCA,81.262,0
CJHIHEHGEBAC,46.842,0
EFHGJBFDHFHG,39.125,0
HGIEBGIDIIEA,37.189,0
CCCDGBFEGABB,24.63,0
DBJHIFDIJJGG,90.157,0
JJBBGBDDHEJJ,75.703,0
DJGBGDCJFFHD,45.243,1
DHGJDIGFFBAH,74.801,0
CGDICCGDFHGG,27.452,0
CEDAIBDICEEF,36.284,0
EHIBAAHDHCCC,28.204,0
GBAADFGBIICB,52.485,0
DBHHDFIFFGBI,29.714,0
AIFFCIIECGIF,43.47,0
CFIAJABBIHHC,15.44,0
JHBAEDJHGAEJ,49.687,0
ICJAHFAAJHDB,48.311,0
IDJBGJJHAFEJ,62.83,0
HBHEJEBIHAHI,71.006,0
GHACDJECIEJE,61.676,0
JFHBHFIDAJFI,32.227,0
CIABDBGGIAFJ,48.799,0
JCAIGFCJHBED,50.02,0
GCDBEHIEEFAF,91.168,0
FHAHJFEAEDBG,14.276,0
HDFBAEIJGJBG,69.825,0
HAEIBEEJCGFJ,41.971,0
JJHBBDFIIACB,24.28,0
FBGHDEFJFJED,72.816,0
EJJICFBIFBFA,79.757,0
ADFAIGFEHEDA,27.678,0
HHCDFCCACFGA,84.881,0
FFHEJBIBJHAI,46.137,0
ADGGIAEFJAID,83.573,0
DJFCJCJFBIFG,77.115,0
ACJBDAIHIGBG,98.164,0
DFFCCBAJHBBD,96.567,1
HDBGHJCEIBIF,29.041,0
JDIDFCFJEADJ,99.499,0
IDIBFDBADGEG,55.074,0
AIIAECEDFIHE,72.919,0
FEGAFEGIJCHA,92.263,0
AHJDCCAJFFCA,43.79,0
IJCEJCAJEEDI,77.453,0
IIECAGJIEICE,62.471,0
FHCEHHAHECIC,29.837,0
FBGHIFCJIHDJ,70.208,0
GFAIAHJJDHGF,40.496,0
IFAFDADGHEBJ,73.386,0
JADJFIIEIDEA,61.085,0
EDBBJHDFFIBA,75.609,0
HECDEEHAFADI,62.285,0
GDBIGGBFFCAC,29.911,0
JJIECGCBBHGH,31.784,0
CDBIDDIHGGAG,36.353,0
HBFGCEADHGAC,64.476,0
GGJGBCFGDEFC,74.914,0
JJHBJDHEAGJD,24.027,0
IBEBIHDEIIFG,96.836,0
CAJBCCBFEFCF,64.257,0
CFGCIGBAHEHC,107.288,0
AEAAGFIHHIEE,30.239,0
DCBFJDCEJFIC,36.139,0
CEEEIAGJCEFI,29.211,0
AHBIGJJIBJII,60.961,0
FAAIEHAGHFEF,60.673,0
CAIEFDIJGDJH,27.897,0
JECEEDGEFDHE,67.635,0
JEBCBAFIHDFJ,76.854,0
HCJJGDEAADAB,81.719,0
EAFFCCDGJIDC,84.255,0
HGGDGJGJAGFD,105.844,0
EHJHHCDFAHCH,60.363,0
FEEJCAAEIHDE,109.778,0
HFGAHJDHGIEA,48.273,0
GCFCAJECAEEC,86.554,0
JAEBBIACGHDA,25.255,0
CADDJDDDHHJJ,90.715,0
IEICBGGBFJCA,33.342,0
ACEEEGCAEEHG,44.429,0
IAJBFGEJJHGI,26.051,0
IIGCHCIGCDHD,19.073,0
EBEBBHBJGADF,31.949,0
HHJJJJECHFBE,102.828,0
FCAIGFHHEJGG,70.474,0
IAAJEFHADCCF,65.464,0
HJACGCFDIHJF,66.365,0
JDBHIDJFGBAA,109.14,0
GAEICJEGHGAI,35.508,0
CFJEGBJJGAAJ,16.639,0
DIICGFHJJAAF,59.636,0
AFFJFFBCBBAF,75.616,0
DIFCCCFDDIJI,46.557,0
FHDCFBECBCHB,75.51,0
EAAHJEHFAAJD,21.735,0
EIHGEDIBHHHE,53.448,0
GEHEFBFIIFGG,93.765,0
JFICDEJIDEBG,72.089,0
JDBFBICBCBEH,49.477,0
JDIDEEACADHI,52.838,0
JBAJEHFAECGH,41.41,0
ADICEIEIGHBD,90.235,0
FBJFJEGCHIAB,37.774,0
FIIJCGFDDCJI,36.597,0
IHJHEBCGCCDI,56.281,0
AAHCDEJDHCEA,16.586,0
JCDJHDHCFDCG,20.294,0
CIIEJGCADAEI,14.141,0
EABBEFFEHCHI,35.848,0
GACDGDEFEJHB,25.584,0
IDIIGGHGHAGA,28.972,0
HFEGHCEEEBBJ,24.988,0
EHGDHBFHGJJH,78.992,0
GBFDAFFFGBJF,69.148,0
DGAECEFAEIJA,114.012,1
IAJAJHCIAFGB,79.788,0
AHABHJHGGJAB,47.108,0
DGDJGBGDGHHG,80.088,0
JEJEFHGBDCFJ,77.037,0
AJAFBJGIGABF,66.12,0
JAICCABCHFFD,87.566,0
DEHFGHBAFJDI,79.015,0
DHHAEAGCIDIG,82.498,0
AJGIGHCBIFEF,37.466,0
IGFCGAHGAHJC,43.864,0
FJJEFBDHFADB,19.737,0
HCIEHFGDBGJD,19.88,0
IJFECHIFEFEE,69.372,0
CHFHCDHAAHFF,83.444,0
DBDAJDECDEDC,69.169,0
FAFGBIDACJAI,54.101,0
EJDGFCAJHADG,30.788,0
EHFGFJBCCBHA,89.141,0
EFEBGJIIHIFB,22.457,0
CHDJEIHHAGCF,90.653,0
IGJIJBABEDBD,60.175,0
CIDJDFECDDDG,33.66,0
IHIEFHAABCFB,38.752,0
EIBGGDAIAFED,63.781,0
DGDICDBGCJIA,46.822,0
FGJCJIJBFAFI,19.462,0
DIGJGAIABDFJ,24.813,0
IGJJGCIBFFIA,42.916,0
HACIGBBACCCE,20.093,0
AAHDJEIABHFJ,46.434,0
IGBJCFAIIDHC,90.342,0
CADADCEEHJEA,50.919,0
HEDEHIDIEDJI,19.201,0
GDEFGEADBJDH,32.747,0
EAEBCDEIHCFH,44.669,0
EEFCAIHGFHGE,33.413,0
AIEIBIJCIHAD,72.448,0
IBGEDDIGAAAI,71.905,0
ABEGDHCEIGEC,75.603,0
IAJDEFFBGBEC,81.759,0
ACDHIGHGEFBD,78.571,0
AFCHICDFBIBG,37.345,0
AGDECGFGDHGB,10.703,0
ACFFEIECIAID,51.432,0
ACEACAJBEAHH,23.246,0
ABGCGDCGHFEC,17.364,0
HDJCCGHJFBAD,20.215,0
CFCDCGCFHGII,44.943,1
HDJDBDJBJAGH,60.13,0
CBCDEDJHEDII,44.11,0
IFBJIBJHGADJ,73.621,0
DGEEEJAHEBGG,70.244,0
FCDFDCDBGAHD,90.926,0
AHHHBDJFIEDJ,96.022,0
DEGEDGCAFEID,74.252,0
HGCJGADFGBAF,48.988,0
DBDJEHIIACFB,89.807,0
ACAJAHIDHCJI,86.587,0
JEGIBJAGACBC,61.904,0
JABBFFABGAHA,30.845,0
DIBFIDEAEIIB,76.395,0
ICBGIHFFHHEI,89.756,0
EBEBAHDBCDHF,31.424,0
IDEFJGIADDIE,102.805,0
AIAGGHHAFAJG,35.531,0
FABDIBDCBBDD,80.471,0
IGDBJHHGECAC,24.153,0
AADIIIHJIAAA,34.602,0
GHGDGEFBFHIA,13.331,0
FFGIGCIGAGJH,57.563,0
HCEHGGIHGBED,45.85,0
DBDDJGDHFEJE,58.083,0
CHAEDGIADEHB,77.951,0
CEHCFAJJDAEB,102.155,0
EHDIICFICDJC,76.609,0
DGABIAACBIGA,96.526,0
EECBABBFCBJB,61.594,0
ACCJBFAEAIEB,22.388,0
DEAJFAJDHEBI,96.056,0
JDGDHFFGFDFF,43.125,0
GDICEHHJBECD,88.547,0
IIDFIHEAGAJB,30.118,0
GDIDHHDHIBAI,83.485,0
DAJFIFBFCJBI,41.117,0
HFDBGBADFGGJ,13.437,0
GCHJJCECHAAJ,39.665,0
FDEEEAIGDJBB,35.543,0
GAGHDAFCCEJA,24.313,0
GBFDHJHHGDIA,68.964,1
IHICDDIEDCHJ,25.102,0
EEBAIIEAAEFJ,64.671,0
CHIJAEJEEAFH,68.16,0
HDCCIBJDGJDI,60.301,0
DCBDHEIIBDCD,80.171,0
IDJGDDHAFJFE,77.674,0
DCGBCCFAJHGG,75.179,0
DEAAJEDCBABI,47.381,0
GAADGGHBACHH,42.75,0
FCEHIFEJFGEJ,26.065,0
JAGFCIDEGFGC,55.422,0
HCJCCEEGCBEF,72.035,0
FIGJCDAIDAIG,76.658,0
EJGEABHBHJCB,104.273,0
JCEEDDFCEGCH,102.98,0
CCIADBIAICAD,16.398,0
CDAJDIIDJFEH,99.035,0
FEAJIDGHDECH,46.427,0
JAAGBFFFCBHA,77.589,0
DCHIBJCAHHDI,24.317,0
CGCDDFEEEGGC,46.807,0
HBDIBBHFCCGC,39.973,0
EIIFCDEAGIDH,34.388,0
IACDFJBJIBFG,60.408,0
CIJHFDCEABJB,66.529,0
JGGCHJEDBBIA,68.94,0
DFJAFIEFCAAG,38.471,0
AIGECGBJJEBA,87.851,0
CAICHDCCFFBF,44.087,0
IHGHHFJFDIID,64.99,0
EAHCHFGAAGCB,79.463,0
GDBEHIJFBAGJ,51.643,0
GCCHBIJIHIGH,43.472,0
GGDCCECFJAJB,38.646,0
EECHDAIDDAJJ,85.409,0
EEIGIAGFGADG,67.126,0
IHHFFGFHIDCG,96.608,0
ICFFCCICFDEE,37.805,0
CAGCJCDJIFFH,60.983,0
GIGJGHGICJEG,113.201,0
IHEJIGCABGBB,88.574,0
IHACBHDCDHAJ,40.491,0
JDDDDAFIBHAC,27.18,0
IEDJCGEBJJFH,55.466,0
IDADCDHIIGBB,19.113,0
EAGECJAAHCBD,40.164,0
EJJHECCFDEGA,76.179,0
JICECHAIHCIA,36.717,0
EIEHCEBEDAHG,100.472,0
EFGDFBECJDCI,55.151,0
DBCDFGBIEBGH,40.72,0
HCDEDHICAHIG,66.283,0
FFFJBGAFEHBH,73.557,0
CHIBGGDCGCJA,85.702,0
CDFDHDCCDFFI,45.461,0
JDCFDFGJDCBB,54.713,0
JBEHJFAJBFBA,82.992,0
GBFJGEHHDGGE,37.057,0
DIGIGHCBJCCB,104.858,0
EHAFIBHDAEIC,53.981,0
FBDEADDFEHHA,27.447,0
FCHHAGHEDCCJ,38.808,0
CIGEACFHAJDA,78.904,0
HBGDBDEDGIHE,20.807,0
IEAHAJHJBDID,32.998,0
HABIEHGHCFBA,45.44,0
CJGEGGFEDCGB,28.453,0
CBFBCIIFEJDB,59.33,0
FGCFBFBJDAIH,80.769,0
EJBFHDEEAFCH,55.048,0
JHCICEDIJEGJ,79.793,0
EHCHAEDFBGDB,74.023,0
IDCDHAIGIDJG,37.807,0
AFCIJIEFIFAH,29.946,0
DGDBIDBFGHIB,80.975,0
ADIJIHABIAIA,45.363,0
CJIGGFFCAIDF,49.273,0
ACCCDBGDJHIA,60.576,0
CFIDHGFBFBGF,50.113,0
EABEBAFGIHGF,59.888,0
EJIJFEBGFDFD,48.223,0
EFJFJBDJAGGF,77.408,0
DADAJEIGGDCH,73.158,0
CBCGABGCDDCF,26.516,0
AADFJDGIHAHI,20.74,0
AEFBJHIAEEHA,66.48,0
HAAIBHFDIFED,82.34,0
CIHJABDGGJCB,97.541,0
DHFEFDGDABEF,19.633,0
FIGBDJJAEAJG,99.654,0
CHDHIFAJBBCI,72.766,0
HHCIAHFABHIB,77.117,0
JDJBJEGFBAAA,20.638,0
FFCACDIGDGJJ,60.603,0
JGCGEGBDJHHB,72.412,0
IGEFDEAFBEID,12.908,0
EAHAEBEHGIBA,93.787,0
AJDFGJDFGIEA,77.294,0
JCHIHIACCAEC,60.479,0
ABDADBDDEBIB,35.691,0
DDAJBGAAJJFD,25.078,0
ACJAFJHGJEBB,73.778,0
EEIEAHABEHIE,40.965,0
DAHHFIFEFGAC,29.696,0
FGJICJHGHBCH,21.136,0
CICCBHBGAFAD,15.467,0
GFHJFEBEGAHC,76.324,0
DIEAHHJJDAHB,68.896,0
DDBCHHCEBFDB,60.516,0
IEBHGJBFFHGJ,22.026,0
GGDAJDIBECJG,77.579,0
AFCBCBCEGHEF,87.794,0
EIBDIAAAJFHH,25.385,0
DDCHEDBFDIHC,39.052,0
ABJCEDHCHGJH,54.218,0
AHIIDJFHHBAE,98.672,0
ACAFFCCFHHCD,29.73,0
IABEEGGHAFAB,24.054,0
GDCDJFJBEHGD,79.704,0
CEBHJHBIBHED,57.386,0
DDDDEECEJDCI,65.674,0
IJJDEDBHGGFI,77.174,0
CGCBJCGABFEA,76.876,0
CDHGDEDIHCIA,35.13,0
JDHADHCIBICH,55.841,0
ACDJAEICBJFF,13.445,0
EFFBHGGJHGAF,31.3,0
JCJAJFJCGEGC,70.175,0
CBHIIJDCGFAJ,86.86,0
JCICEAFBEDIA,84.271,0
FHEGJBHIGFDA,97.798,0
